cml_id;isSublink;nRecords;nNAs;timeOfFirstAvailValue;timeOfLastAvailValue;band;frequency;polarisation;site_0_lon;site_0_lat ;site_1_lon;site_1_lat;length;id1;id2;isPairingUnique;nRecords
37033_37052_4123;TRUE;426045;16;13.01.2021 14:05;05.11.2021 10:49;18;19150;vertical;14.441877;49.051254;14.520377;49.07048;6120;37033_37052;4123;TRUE;NA
37033_37141_2638;TRUE;426044;5287;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.520377;49.07048;14.448167;49.065723;5290;37033_37141;2638;TRUE;NA
37033_37141_2638;TRUE;426044;5340;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.520377;49.07048;14.448167;49.065723;5290;37033_37141;2638;TRUE;NA
37033_37211_2639;TRUE;426044;5285;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.520377;49.07048;14.565372;49.105556;5100;37033_37211;2639;TRUE;NA
37033_37211_2639;TRUE;426044;5341;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.520377;49.07048;14.565372;49.105556;5100;37033_37211;2639;TRUE;NA
37037_37098_4124;TRUE;426045;43200;NA;NA;18;18140;vertical;14.563108;49.00997;14.258542;49.08042;23570;37037_37098;4124;TRUE;NA
37037_37098_4124;TRUE;426045;43200;NA;NA;18;19150;vertical;14.563108;49.00997;14.258542;49.08042;23570;37037_37098;4124;TRUE;NA
37037_37233_4125;TRUE;426045;43200;NA;NA;18;18085;vertical;14.293981;48.96663;14.258542;49.08042;12930;37037_37233;4125;TRUE;NA
37037_37233_4125;TRUE;426045;43200;NA;NA;18;19095;vertical;14.293981;48.96663;14.258542;49.08042;12930;37037_37233;4125;TRUE;NA
37039_37047_4126;TRUE;426044;43200;NA;NA;18;17920;vertical;14.368524;49.160946;14.474375;49.14098;8020;37039_37047;4126;TRUE;NA
37039_37047_4126;TRUE;426044;43200;NA;NA;18;18930;vertical;14.368524;49.160946;14.474375;49.14098;8020;37039_37047;4126;TRUE;NA
37039_37219_2640;TRUE;426044;5286;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.342681;49.198032;14.368524;49.160946;4540;37039_37219;2640;TRUE;NA
37039_37219_2640;TRUE;426044;5717;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.342681;49.198032;14.368524;49.160946;4540;37039_37219;2640;TRUE;NA
37041_37066_2641;TRUE;313589;4;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.426666;49.22614;14.410861;49.232834;1370;37041_37066;2641;TRUE;NA
37041_37066_2641;TRUE;313589;7;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.426666;49.22614;14.410861;49.232834;1370;37041_37066;2641;TRUE;NA
37042_37256_2642;TRUE;426044;8896;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.342311;49.032383;14.313823;49.0107;3190;37042_37256;2642;TRUE;NA
37042_37256_2642;TRUE;426044;8892;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.342311;49.032383;14.313823;49.0107;3190;37042_37256;2642;TRUE;NA
37044_348079_4127;TRUE;426044;20;13.01.2021 14:05;05.11.2021 10:48;38;38164;vertical;14.644083;48.84453;14.628417;48.84499;1150;37044_348079;4127;TRUE;NA
37044_348079_4127;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;38;39424;vertical;14.644083;48.84453;14.628417;48.84499;1150;37044_348079;4127;TRUE;NA
37044_37231_2208;TRUE;426044;1140;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.636984;48.779816;14.644083;48.84453;7230;37044_37231;2208;TRUE;NA
37044_37231_2208;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.636984;48.779816;14.644083;48.84453;7230;37044_37231;2208;TRUE;NA
37044_37231_4128;TRUE;426044;5;13.01.2021 14:05;05.11.2021 10:48;23;22498;vertical;14.644083;48.84453;14.636984;48.779816;7230;37044_37231;4128;TRUE;NA
37044_37231_4128;TRUE;426044;1144;13.01.2021 14:05;05.11.2021 10:48;23;23506;vertical;14.644083;48.84453;14.636984;48.779816;7230;37044_37231;4128;TRUE;NA
37045_37244_2643;TRUE;426044;5281;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.795694;48.787304;14.809809;48.811;2830;37045_37244;2643;TRUE;NA
37045_37244_2643;TRUE;426044;5310;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.795694;48.787304;14.809809;48.811;2830;37045_37244;2643;TRUE;NA
37047_37227_2644;TRUE;426044;5746;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.472856;49.121544;14.474375;49.14098;2170;37047_37227;2644;TRUE;NA
37047_37227_2644;TRUE;426044;5718;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.472856;49.121544;14.474375;49.14098;2170;37047_37227;2644;TRUE;NA
37050_344529_2645;TRUE;426044;5758;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.656278;49.008446;14.611055;49.019585;3530;37050_344529;2645;TRUE;NA
37050_344529_2645;TRUE;426044;5708;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.656278;49.008446;14.611055;49.019585;3530;37050_344529;2645;TRUE;NA
37050_37098_2646;TRUE;426044;5277;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.563108;49.00997;14.611055;49.019585;3660;37050_37098;2646;TRUE;NA
37050_37098_2646;TRUE;426044;5716;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.563108;49.00997;14.611055;49.019585;3660;37050_37098;2646;TRUE;NA
37053_37204_2647;TRUE;313589;123;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.621583;48.932835;14.659961;48.9662;4660;37053_37204;2647;TRUE;NA
37053_37204_2647;TRUE;313589;541;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.621583;48.932835;14.659961;48.9662;4660;37053_37204;2647;TRUE;NA
37054_37254_2648;TRUE;426045;5279;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;14.503;49.212322;14.534651;49.17348;4900;37054_37254;2648;TRUE;NA
37054_37254_2648;TRUE;426045;5319;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;14.503;49.212322;14.534651;49.17348;4900;37054_37254;2648;TRUE;NA
37056_37228_2649;TRUE;426045;5276;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;14.510727;49.052525;14.537989;49.054867;2010;37056_37228;2649;TRUE;NA
37056_37228_2649;TRUE;426045;5591;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;14.510727;49.052525;14.537989;49.054867;2010;37056_37228;2649;TRUE;NA
37058_350050_4129;TRUE;426044;23;13.01.2021 14:05;05.11.2021 10:48;32;32305;vertical;14.416445;49.216805;14.423981;49.21247;730;37058_350050;4129;TRUE;NA
37058_350050_4129;TRUE;426044;34;13.01.2021 14:05;05.11.2021 10:48;32;33117;vertical;14.416445;49.216805;14.423981;49.21247;730;37058_350050;4129;TRUE;NA
37058_37240_2650;TRUE;426044;5286;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.416445;49.216805;14.396759;49.214176;1460;37058_37240;2650;TRUE;NA
37058_37240_2650;TRUE;426044;5819;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.416445;49.216805;14.396759;49.214176;1460;37058_37240;2650;TRUE;NA
37075_37253_2651;TRUE;426044;6480;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.573244;48.896576;14.520361;48.881363;4230;37075_37253;2651;TRUE;NA
37075_37253_2651;TRUE;426044;6515;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.573244;48.896576;14.520361;48.881363;4230;37075_37253;2651;TRUE;NA
37079_37097_4130;TRUE;426044;40;13.01.2021 14:05;05.11.2021 10:48;23;22554;vertical;14.475889;49.036915;14.498268;48.996254;4810;37079_37097;4130;TRUE;NA
37079_37097_4130;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;23;23562;vertical;14.475889;49.036915;14.498268;48.996254;4810;37079_37097;4130;TRUE;NA
37097_319099_4131;TRUE;312909;7;13.01.2021 14:05;18.08.2021 20:36;23;22498;vertical;14.472693;48.999954;14.498268;48.996254;1910;37097_319099;4131;TRUE;NA
37097_319099_4131;TRUE;312909;14;13.01.2021 14:05;18.08.2021 21:13;23;23506;vertical;14.472693;48.999954;14.498268;48.996254;1910;37097_319099;4131;TRUE;NA
37097_336130_4132;TRUE;312903;16;13.01.2021 14:05;18.08.2021 20:06;23;22137.5;vertical;14.519797;48.98551;14.498268;48.996254;1980;37097_336130;4132;TRUE;NA
37097_336130_4132;TRUE;312903;17;13.01.2021 14:05;18.08.2021 21:07;23;23145.5;vertical;14.519797;48.98551;14.498268;48.996254;1980;37097_336130;4132;TRUE;NA
37097_37114_4133;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;37597;vertical;14.498268;48.996254;14.4898;48.98196;1710;37097_37114;4133;TRUE;NA
37097_37114_4133;TRUE;426044;226;13.01.2021 14:05;05.11.2021 10:48;38;38857;vertical;14.498268;48.996254;14.4898;48.98196;1710;37097_37114;4133;TRUE;NA
37097_37138_4134;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;38;37555;vertical;14.498268;48.996254;14.486016;48.99623;900;37097_37138;4134;TRUE;NA
37097_37138_4134;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;38;38815;vertical;14.498268;48.996254;14.486016;48.99623;900;37097_37138;4134;TRUE;NA
37097_37151_4135;TRUE;426045;13;13.01.2021 14:05;05.11.2021 10:49;38;37723;vertical;14.498268;48.996254;14.506667;48.991665;800;37097_37151;4135;TRUE;NA
37097_37151_4135;TRUE;426045;22;13.01.2021 14:05;05.11.2021 10:49;38;38983;vertical;14.498268;48.996254;14.506667;48.991665;800;37097_37151;4135;TRUE;NA
37097_37183_4136;TRUE;312908;22;13.01.2021 14:05;18.08.2021 20:20;26;25105.5;vertical;14.489903;48.97448;14.498268;48.996254;2500;37097_37183;4136;TRUE;NA
37097_37183_4136;TRUE;312908;19;13.01.2021 14:05;18.08.2021 21:12;26;26113.5;vertical;14.489903;48.97448;14.498268;48.996254;2500;37097_37183;4136;TRUE;NA
37097_37838_2652;TRUE;426044;5276;13.01.2021 14:05;05.11.2021 10:48;80;72250;vertical;14.498268;48.996254;14.533407;48.99295;2590;37097_37838;2652;TRUE;NA
37097_37838_2652;TRUE;426044;5318;13.01.2021 14:05;05.11.2021 10:48;80;82250;vertical;14.498268;48.996254;14.533407;48.99295;2590;37097_37838;2652;TRUE;NA
37098_37211_4137;TRUE;361092;43200;13.01.2021 14:05;21.09.2021 8:16;18;18167.5;vertical;14.563108;49.00997;14.565372;49.105556;10650;37098_37211;4137;TRUE;NA
37098_37211_4137;TRUE;361092;43200;13.01.2021 14:05;21.09.2021 8:15;18;19177.5;vertical;14.563108;49.00997;14.565372;49.105556;10650;37098_37211;4137;TRUE;NA
37098_37212_4138;TRUE;426044;43200;NA;NA;11;10877;vertical;14.563108;49.00997;14.715611;48.82609;23320;37098_37212;4138;TRUE;NA
37098_37212_4138;TRUE;426044;43200;NA;NA;11;11367;vertical;14.563108;49.00997;14.715611;48.82609;23320;37098_37212;4138;TRUE;NA
37098_37224_4139;TRUE;426044;43200;NA;NA;11;11017;vertical;14.563108;49.00997;14.678961;49.052715;9710;37098_37224;4139;TRUE;NA
37098_37224_4139;TRUE;426044;43200;NA;NA;11;11507;vertical;14.563108;49.00997;14.678961;49.052715;9710;37098_37224;4139;TRUE;NA
37098_37237_4140;TRUE;426045;43200;NA;NA;11;10961;vertical;14.563108;49.00997;14.729713;48.894268;17730;37098_37237;4140;TRUE;NA
37098_37237_4140;TRUE;426045;43200;NA;NA;11;11451;vertical;14.563108;49.00997;14.729713;48.894268;17730;37098_37237;4140;TRUE;NA
37099_37109_2653;TRUE;426044;5278;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.476075;48.966667;14.438583;48.981194;3180;37099_37109;2653;TRUE;NA
37099_37109_2653;TRUE;426044;5318;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.476075;48.966667;14.438583;48.981194;3180;37099_37109;2653;TRUE;NA
37099_37147_4141;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;38;37439.5;vertical;14.476075;48.966667;14.47722222;48.965;200;37099_37147;4141;TRUE;NA
37099_37147_4141;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;38;38699.5;vertical;14.476075;48.966667;14.47722222;48.965;200;37099_37147;4141;TRUE;NA
37099_37205_4142;TRUE;426044;43200;NA;NA;18;18195;vertical;14.362823;48.916664;14.476075;48.966667;9980;37099_37205;4142;TRUE;NA
37099_37205_4142;TRUE;426044;43200;NA;NA;18;19205;vertical;14.362823;48.916664;14.476075;48.966667;9980;37099_37205;4142;TRUE;NA
37099_37210_2654;TRUE;426044;5274;13.01.2021 14:05;05.11.2021 10:48;80;73750;vertical;14.476075;48.966667;14.470136;48.96769;450;37099_37210;2654;TRUE;NA
37099_37210_2654;TRUE;426044;5275;13.01.2021 14:05;05.11.2021 10:48;80;83750;vertical;14.476075;48.966667;14.470136;48.96769;450;37099_37210;2654;TRUE;NA
37099_37214_2655;TRUE;426044;5280;13.01.2021 14:05;05.11.2021 10:48;80;73500;vertical;14.476075;48.966667;14.490222;48.93466;3710;37099_37214;2655;TRUE;NA
37099_37214_2655;TRUE;426044;5864;13.01.2021 14:05;05.11.2021 10:48;80;83500;vertical;14.476075;48.966667;14.490222;48.93466;3710;37099_37214;2655;TRUE;NA
37099_37221_2656;TRUE;426044;5276;13.01.2021 14:05;05.11.2021 10:48;80;72750;vertical;14.476075;48.966667;14.500957;48.907528;6830;37099_37221;2656;TRUE;NA
37099_37221_2656;TRUE;426044;5892;13.01.2021 14:05;05.11.2021 10:48;80;82750;vertical;14.476075;48.966667;14.500957;48.907528;6830;37099_37221;2656;TRUE;NA
37099_37248_2657;TRUE;426044;5276;13.01.2021 14:05;05.11.2021 10:48;80;72500;vertical;14.476075;48.966667;14.515478;48.94527;3740;37099_37248;2657;TRUE;NA
37099_37248_2657;TRUE;426044;5335;13.01.2021 14:05;05.11.2021 10:48;80;82500;vertical;14.476075;48.966667;14.515478;48.94527;3740;37099_37248;2657;TRUE;NA
37099_37283_4143;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;22267;vertical;14.476075;48.966667;14.464;48.94136;2950;37099_37283;4143;TRUE;NA
37099_37283_4143;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;23275;vertical;14.476075;48.966667;14.464;48.94136;2950;37099_37283;4143;TRUE;NA
37119_37152_4144;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;38;37653;vertical;14.485972;48.975555;14.483528;48.979362;460;37119_37152;4144;TRUE;NA
37119_37152_4144;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;38;38913;vertical;14.485972;48.975555;14.483528;48.979362;460;37119_37152;4144;TRUE;NA
37149_319077_2658;TRUE;426044;5278;13.01.2021 14:05;05.11.2021 10:48;80;73875;vertical;14.472565;48.98169;14.506639;48.97575;2580;37149_319077;2658;TRUE;NA
37149_319077_2658;TRUE;426044;5314;13.01.2021 14:05;05.11.2021 10:48;80;83875;vertical;14.472565;48.98169;14.506639;48.97575;2580;37149_319077;2658;TRUE;NA
37207_37274_2659;TRUE;426044;4941;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.420889;49.0637;14.371889;49.066387;3590;37207_37274;2659;TRUE;NA
37207_37274_2659;TRUE;426044;4901;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.420889;49.0637;14.371889;49.066387;3590;37207_37274;2659;TRUE;NA
37211_37277_4145;TRUE;361091;43200;13.01.2021 14:05;21.09.2021 8:15;38;37474.5;vertical;14.577833;49.10052;14.565372;49.105556;1070;37211_37277;4145;TRUE;NA
37211_37277_4145;TRUE;361091;43200;13.01.2021 14:05;21.09.2021 8:15;38;38734.5;vertical;14.577833;49.10052;14.565372;49.105556;1070;37211_37277;4145;TRUE;NA
37220_37246_2660;TRUE;426044;5810;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.563091;48.986095;14.560066;49.003944;2000;37220_37246;2660;TRUE;NA
37220_37246_2660;TRUE;426044;5278;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.563091;48.986095;14.560066;49.003944;2000;37220_37246;2660;TRUE;NA
37223_37241_2661;TRUE;426044;5307;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.341329;48.97003;14.394092;48.976566;3930;37223_37241;2661;TRUE;NA
37223_37241_2661;TRUE;426044;5282;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.341329;48.97003;14.394092;48.976566;3930;37223_37241;2661;TRUE;NA
37231_344445_4146;TRUE;426044;1885;13.01.2021 14:05;05.11.2021 10:48;23;22158.5;vertical;14.624595;48.84801;14.636984;48.779816;7650;37231_344445;4146;TRUE;NA
37231_344445_4146;TRUE;426044;1141;13.01.2021 14:05;05.11.2021 10:48;23;23166.5;vertical;14.624595;48.84801;14.636984;48.779816;7650;37231_344445;4146;TRUE;NA
37256_37286_4147;TRUE;345329;43;13.01.2021 14:05;10.09.2021 9:33;23;22116.5;vertical;14.342311;49.032383;14.36027;49.06883;4270;37256_37286;4147;TRUE;NA
37256_37286_4147;TRUE;345329;196;13.01.2021 14:05;10.09.2021 9:33;23;23124.5;vertical;14.342311;49.032383;14.36027;49.06883;4270;37256_37286;4147;TRUE;NA
38011_326899_4148;TRUE;426044;8;13.01.2021 14:05;05.11.2021 10:48;38;37793;vertical;15.352307;49.540146;15.350183;49.538734;220;38011_326899;4148;TRUE;NA
38011_326899_4148;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;39053;vertical;15.352307;49.540146;15.350183;49.538734;220;38011_326899;4148;TRUE;NA
38011_38114_2662;TRUE;426044;27849;13.01.2021 14:05;05.11.2021 10:48;80;71375;vertical;15.352307;49.540146;15.348993;49.53675;450;38011_38114;2662;TRUE;NA
38011_38114_2662;TRUE;426044;11735;13.01.2021 14:05;05.11.2021 10:48;80;81375;vertical;15.352307;49.540146;15.348993;49.53675;450;38011_38114;2662;TRUE;NA
38016_343589_4149;TRUE;426045;36;13.01.2021 14:05;05.11.2021 10:49;26;25098.5;vertical;15.347453;49.539143;15.325781;49.53622;1600;38016_343589;4149;TRUE;NA
38016_343589_4149;TRUE;426045;33;13.01.2021 14:05;05.11.2021 10:49;26;26106.5;vertical;15.347453;49.539143;15.325781;49.53622;1600;38016_343589;4149;TRUE;NA
38029_38041_4150;TRUE;426044;29;13.01.2021 14:05;05.11.2021 10:48;38;37527;vertical;15.246609;49.26218;15.23659;49.26321;740;38029_38041;4150;TRUE;NA
38029_38041_4150;TRUE;426044;36;13.01.2021 14:05;05.11.2021 10:48;38;38787;vertical;15.246609;49.26218;15.23659;49.26321;740;38029_38041;4150;TRUE;NA
38041_62397_4151;TRUE;426044;7;13.01.2021 14:05;05.11.2021 10:48;23;22281;vertical;15.33937;49.22127;15.23659;49.26321;8810;38041_62397;4151;TRUE;NA
38041_62397_4151;TRUE;426044;31;13.01.2021 14:05;05.11.2021 10:48;23;23289;vertical;15.33937;49.22127;15.23659;49.26321;8810;38041_62397;4151;TRUE;NA
38078_316262_4152;TRUE;426044;52;13.01.2021 14:05;05.11.2021 10:48;32;32494;vertical;15.225205;49.409184;15.223681;49.406086;360;38078_316262;4152;TRUE;NA
38078_316262_4152;TRUE;426044;52;13.01.2021 14:05;05.11.2021 10:48;32;33306;vertical;15.225205;49.409184;15.223681;49.406086;360;38078_316262;4152;TRUE;NA
38088_343490_4153;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;23;22158.5;vertical;14.663733;49.53344;14.58075;49.526985;6040;38088_343490;4153;TRUE;NA
38088_343490_4153;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;23166.5;vertical;14.663733;49.53344;14.58075;49.526985;6040;38088_343490;4153;TRUE;NA
38088_343956_4154;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;18;18222.5;vertical;14.58075;49.526985;14.663969;49.47153;8620;38088_343956;4154;TRUE;NA
38088_343956_4154;TRUE;426044;72;13.01.2021 14:05;05.11.2021 10:48;18;19232.5;vertical;14.58075;49.526985;14.663969;49.47153;8620;38088_343956;4154;TRUE;NA
40002_40178_4155;TRUE;426044;22;13.01.2021 14:05;05.11.2021 10:48;38;37236.5;vertical;15.074596;50.765453;15.063267;50.767216;820;40002_40178;4155;TRUE;NA
40002_40178_4155;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;38;38496.5;vertical;15.074596;50.765453;15.063267;50.767216;820;40002_40178;4155;TRUE;NA
40003_40140_4156;TRUE;426045;12;13.01.2021 14:05;05.11.2021 10:49;32;32361;vertical;15.039318;50.766563;15.076305;50.774277;2740;40003_40140;4156;TRUE;NA
40003_40140_4156;TRUE;426045;11;13.01.2021 14:05;05.11.2021 10:49;32;33173;vertical;15.039318;50.766563;15.076305;50.774277;2740;40003_40140;4156;TRUE;NA
40004_301076_4157;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;22123.5;vertical;15.027775;50.771122;15.057651;50.786564;2720;40004_301076;4157;TRUE;NA
40004_301076_4157;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;23;23131.5;vertical;15.027775;50.771122;15.057651;50.786564;2720;40004_301076;4157;TRUE;NA
40004_303069_4158;TRUE;426044;7;13.01.2021 14:05;05.11.2021 10:48;23;22095.5;vertical;15.021528;50.781414;15.057651;50.786564;2610;40004_303069;4158;TRUE;NA
40004_303069_4158;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;23;23103.5;vertical;15.021528;50.781414;15.057651;50.786564;2610;40004_303069;4158;TRUE;NA
40004_324358_4159;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;23;22239;vertical;15.061722;50.77734;15.057651;50.786564;1070;40004_324358;4159;TRUE;NA
40004_324358_4159;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;23;23247;vertical;15.061722;50.77734;15.057651;50.786564;1070;40004_324358;4159;TRUE;NA
40004_40007_4160;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;23;22386;vertical;15.027436;50.74865;15.057651;50.786564;4730;40004_40007;4160;TRUE;NA
40004_40007_4160;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;23;23394;vertical;15.027436;50.74865;15.057651;50.786564;4730;40004_40007;4160;TRUE;NA
40004_40081_4161;TRUE;426044;27;13.01.2021 14:05;05.11.2021 10:48;38;37884;vertical;15.068889;50.7725;15.057651;50.786564;1760;40004_40081;4161;TRUE;NA
40004_40081_4161;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;38;39144;vertical;15.068889;50.7725;15.057651;50.786564;1760;40004_40081;4161;TRUE;NA
40004_40291_4162;TRUE;426044;9538;13.01.2021 14:05;24.06.2021 9:18;26;25105.5;vertical;15.034764;50.76647;15.057651;50.786564;2760;40004_40291;4162;TRUE;NA
40004_40291_4162;TRUE;426044;9388;13.01.2021 14:05;24.06.2021 11:41;26;26113.5;vertical;15.034764;50.76647;15.057651;50.786564;2760;40004_40291;4162;TRUE;NA
40006_324854_4163;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;26;24990;vertical;15.048763;50.763786;15.059128;50.76835;890;40006_324854;4163;TRUE;NA
40006_324854_4163;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;26;25998;vertical;15.048763;50.763786;15.059128;50.76835;890;40006_324854;4163;TRUE;NA
40006_40116_4164;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;38;37807;vertical;15.053267;50.759823;15.048763;50.763786;540;40006_40116;4164;TRUE;NA
40006_40116_4164;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;38;39067;vertical;15.053267;50.759823;15.048763;50.763786;540;40006_40116;4164;TRUE;NA
40007_40016_2209;TRUE;426044;24;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.027436;50.74865;15.077097;50.75545;3580;40007_40016;2209;TRUE;NA
40007_40016_2209;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.027436;50.74865;15.077097;50.75545;3580;40007_40016;2209;TRUE;NA
40007_40018_2663;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.027436;50.74865;15.058318;50.768257;3080;40007_40018;2663;TRUE;NA
40007_40018_2663;TRUE;426044;32;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.027436;50.74865;15.058318;50.768257;3080;40007_40018;2663;TRUE;NA
40007_40023_4165;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;26;24843;vertical;15.058933;50.766674;15.027436;50.74865;2990;40007_40023;4165;TRUE;NA
40007_40023_4165;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;26;25851;vertical;15.058933;50.766674;15.027436;50.74865;2990;40007_40023;4165;TRUE;NA
40007_40101_2664;TRUE;426044;5280;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;15.027436;50.74865;15.047736;50.735867;2020;40007_40101;2664;TRUE;NA
40007_40101_2664;TRUE;426044;5284;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;15.027436;50.74865;15.047736;50.735867;2020;40007_40101;2664;TRUE;NA
40007_40122_4166;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;37884;vertical;15.0195;50.740833;15.027436;50.74865;1040;40007_40122;4166;TRUE;NA
40007_40122_4166;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;39144;vertical;15.0195;50.740833;15.027436;50.74865;1040;40007_40122;4166;TRUE;NA
40007_40129_2665;TRUE;426045;6;13.01.2021 14:05;05.11.2021 10:49;80;72000;vertical;15.027436;50.74865;15.045028;50.743137;1380;40007_40129;2665;TRUE;NA
40007_40129_2665;TRUE;426045;5;13.01.2021 14:05;05.11.2021 10:49;80;82000;vertical;15.027436;50.74865;15.045028;50.743137;1380;40007_40129;2665;TRUE;NA
40007_40169_2210;TRUE;426045;11;13.01.2021 14:05;05.11.2021 10:49;80;72250;vertical;15.027436;50.74865;15.065444;50.737194;2970;40007_40169;2210;TRUE;NA
40007_40169_2210;TRUE;426045;13;13.01.2021 14:05;05.11.2021 10:49;80;82250;vertical;15.027436;50.74865;15.065444;50.737194;2970;40007_40169;2210;TRUE;NA
40007_40173_4167;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;38;37807;vertical;15.027861;50.752026;15.027436;50.74865;380;40007_40173;4167;TRUE;NA
40007_40173_4167;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;38;39067;vertical;15.027861;50.752026;15.027436;50.74865;380;40007_40173;4167;TRUE;NA
40007_40182_4168;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;26;24871;vertical;15.086892;50.74321;15.027436;50.74865;4230;40007_40182;4168;TRUE;NA
40007_40182_4168;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;26;25879;vertical;15.086892;50.74321;15.027436;50.74865;4230;40007_40182;4168;TRUE;NA
40007_40186_4169;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;26;24955;vertical;15.055817;50.764137;15.027436;50.74865;2640;40007_40186;4169;TRUE;NA
40007_40186_4169;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;26;25963;vertical;15.055817;50.764137;15.027436;50.74865;2640;40007_40186;4169;TRUE;NA
